Frame Number,BOOSTING: not overlapped: 3; failed: 0,CSRT: not overlapped: 2; failed: 0,KCF: not overlapped: 3; failed: 2,MEDIANFLOW: not overlapped: 0; failed: 62,MIL: not overlapped: 2; failed: 0,MOSSE: not overlapped: 2; failed: 3,TLD: not overlapped: 11; failed: 6
219,101.2126474,43.56604182,42.01190308,2.236067977,74,11.70469991,75.80237463
220,109.2245394,44.14748011,43.60045871,5,83.81527307,19.31320792,84.21995013
221,122.3315168,56.93856338,37.33630941,19.6977156,103.4456379,35.73513677,99.76472322
222,121.5113163,52.40229003,22.13594362,24.08318916,110.4219181,42.04759208,103.4649699
223,132.438665,60.95900262,21,34.0147027,121.0495766,53.46026562,116.4560003
224,139.9464183,64.38167441,25.17935662,1000,128.5768253,61.39218191,125.0039999
225,137.2443077,59.66573556,25.70992026,9.486832981,130.6024502,61.98386887,135.7718675
226,160.6019925,70.71067812,1000,12.04159458,147.3838526,89.56003573,163.7833935
227,163.3768649,66.84309987,12,1000,154.3243338,93.9840412,547.9498152
228,158.685223,46.32493929,24.41311123,12.72792206,150.2165104,95.07891459,82.29823813
229,122.3764683,25,39.69886648,22.84731932,154.7384891,95.63472173,88.1192374
230,126.8897159,26.87005769,47.70744177,29.27456234,165.8734457,101.0049504,93.30058949
231,133.2216199,26.40075756,45.607017,1000,172.6528308,106.0047169,73.34848328
232,136.1800279,65.49045732,51.88448708,15.62049935,169,110.6526095,81.22191822
233,148.2160585,73.97972695,44.72135955,25.70992026,177.0254219,114.437756,78.02563681
234,155.724115,54.91812087,32.69556545,43.18564576,184.4586675,121.0165278,41.01219331
235,246.9838051,30.01666204,26.01922366,68.35934464,181.7965896,133,144.1006593
236,249.4193256,12.08304597,30.41381265,1000,187.1309702,145.1688672,159.1257364
237,311.7707491,2.236067977,23.08679276,1000,181.6204834,150.0833102,47.80167361
238,242.6684982,15.65247584,13.15294644,1000,174.4133022,137.0583817,47.88527958
239,304.5406377,12.16552506,20.80865205,1000,159.8405455,113.0176977,30.06659276
240,16.55294536,20.88061302,13.89244399,1000,154.5736071,101.6070864,87.80091116
241,50.56678752,22.8035085,9,1000,176.5672676,99.92497185,42.01190308
242,60.37383539,27.73084925,19.23538406,1000,153.1012737,93.47726996,652.9356783
243,67.06713055,18,1000,1000,159.5399636,104.3886967,236.3937393
244,50.59644256,100.9009415,28.7923601,21.1896201,148.0033783,86.76404785,202.2523177
245,41.48493703,92.72000863,24.41311123,1000,130.2497601,87.7268488,243.7580768
246,45.22167622,57.97413216,12.80624847,1000,133.7759321,88.141931,243.7580768
247,58.52349955,129,2,1000,133.9589489,88.141931,205.6428944
248,56.5154846,135.0592463,11.3137085,1000,145.0861813,84.43340571,533.8408002
249,67.67569726,134.1827113,12.64911064,4.472135955,145.6605643,84.43340571,1000
250,104.1777327,128.0351514,16.1245155,1000,149.2146105,83.81527307,28.0713377
251,104.1777327,92.17917335,20,3,151.1621646,83.81527307,28.01785145
252,113.6529806,149.0134222,28.0713377,8.485281374,155.6181223,89.84430978,34.23448554
253,119.5700631,144.6824108,35.11409973,13.41640786,168.4428687,94.04786016,59.07622195
254,118.8780888,160.1311962,34.4818793,14.03566885,165.8463144,94.20191081,61.13100686
255,116.4817582,99.46356117,32.31098884,4.472135955,164.4019465,86.49277426,54.40588203
256,121.5113163,122.3315168,39.84971769,9,172.185946,91.59148432,59.48108943
257,116.1077086,138.101412,41.03656906,17.72004515,173.1126801,83.02409289,56.08029957
258,110.7655181,150.8807476,37.53664876,17.11724277,167.8362297,76.05918748,619.8104549
259,103.247276,142.2743828,30.01666204,19.72308292,169.4254999,66.12110102,8.246211251
260,120.2081528,145.8252379,32.31098884,23.85372088,167.7050983,62.03224968,9
261,116.8417734,154.9870962,30.14962686,1000,166.9011684,50.03998401,1000
262,127.5774275,154.042202,32.55764119,6.08276253,172.7425831,53.03772242,25
263,119.2182872,149.7230777,34.71310992,6.32455532,148.5294584,37.05401463,57.07013229
264,127.7693234,156.2081944,36.12478374,1000,163.6367929,38.05259518,55.21775077
265,147.1054044,176.1618574,39.81205847,1000,175.4109461,55.00909016,46.84015371
266,122.3315168,164.924225,40.16217126,5.385164807,175.5676508,54.08326913,52.88667129
267,130.1383879,175.7270611,48.25971405,1000,187.4913331,67.18630813,46.01086828
268,133.0338303,200.0849819,56.56854249,1000,199.4241711,80.30566605,40.81666326
269,139.0035971,216.1712284,70.72481884,1000,212.433519,91.54780172,63.03173804
270,127.0983871,197.4968354,60.90155991,12.20655562,206.0218435,86.02325267,56.56854249
271,145.4166428,200.262328,60.90155991,1000,215.5203007,71.25307011,42.19004622
272,145.4166428,203.2264747,57.45432969,4.123105626,211.851363,64.62971453,38.20994635
273,142.411376,200.6913052,46.61544808,8.062257748,200.5292996,52.0096145,34.92849839
274,152.4106296,202.5561651,46.32493929,10.63014581,197.4082065,50.24937811,34.4818793
275,147.7633243,198.9095272,45.54119015,14.86606875,197.8534811,42.10700654,38.94868419
276,154.4668249,215.8379021,55.08175742,6.403124237,206.3710251,50,33.12099032
277,171.4176187,234.1367122,64.32728814,1000,207.9543219,58.54912467,44.64302857
278,169.8528775,239.1024885,67.18630813,7.615773106,221.5513484,58.07753438,50.28916384
279,162.3730273,245.0734584,77.87810989,1000,223.8861318,57.218878,48.87739764
280,153.2090076,261.0478883,84.17244205,6.403124237,235.2806834,61.66036004,538.8821764
281,309.0906016,19.79898987,93.26306879,20.61552813,245.4220854,74.02702209,1000
282,320.7444466,18.97366596,103.2375901,1000,8.602325267,84.00595217,46.40043103
283,4.472135955,22.09072203,111.7586686,8.602325267,14.4222051,93.04837452,40.60788101
284,10.44030651,26.47640459,107.3778376,1000,10.77032961,93.04837452,19.6468827
285,8.062257748,23.76972865,107.0420478,5.830951895,7.071067812,89.35882721,34.53983208
286,7.211102551,21.37755833,111.0405331,1.414213562,4,96.5194281,42.72001873
287,8.246211251,24.73863375,109.1146186,3.16227766,8.062257748,95.18928511,43.65775991
288,19.92485885,22.47220505,109.1146186,4,16.15549442,94.04786016,42.54409477
289,23.76972865,20,108.3743512,13.60147051,15.62049935,95.8801335,61.7170965
290,28.0713377,22.20360331,111.2205017,8.246211251,17.72004515,95.8018789,61.29437168
291,28,11.40175425,111.1125555,7.810249676,24.08318916,94.36630755,16.40121947
292,22.09072203,11.3137085,117.0384552,4.242640687,18.02775638,97.67292358,60.20797289
293,24.33105012,9.433981132,119.0378091,8.246211251,22.02271555,93.55746897,64.49806199
294,21.84032967,14.4222051,125.09996,2.828427125,20.39607805,95.18928511,145.2790418
295,17,21.40093456,131.6434579,7.280109889,19.23538406,98.06120538,5.830951895
296,15,21.21320344,135.8307771,7.211102551,16,97.86214794,5.656854249
297,14,28.86173938,147.7633243,13.92838828,10,105.5461984,12.36931688
298,16.1245155,23.32380758,149.7531302,13,16.1245155,101.6070864,9.486832981
299,17.11724277,21.1896201,151.7432041,1000,12.36931688,103.576059,1000
300,20.09975124,18.38477631,153.5512944,2.236067977,16.03121954,100.623059,57.80138407
301,23.08679276,14.4222051,153.3949152,7.280109889,20.09975124,93.55746897,66.12110102
302,30.06659276,9,151.4001321,1000,24.0208243,89.62700486,96.83491106
303,21.37755833,14.86606875,163.370744,12.16552506,20.02498439,96.50906693,106.8503627
304,21.47091055,24.08318916,167.6722994,20.61552813,17.2626765,98.71676656,114.280357
305,16.40121947,24.18677324,172.0523176,17.4642492,17.72004515,97.51410154,121.9385091
306,19.20937271,24.8394847,167.8630394,18.43908891,22.8035085,95.56673061,115.1086443
307,16.2788206,24.08318916,173.3493582,26.47640459,14.86606875,99.46356117,140.014285
308,14,34.98571137,185.2187895,34.525353,10.81665383,108.2589488,154.0129865
309,12.36931688,29.52964612,197.0634416,41.19465985,4.242640687,113.7717012,149.1643389
310,12.36931688,38.07886553,203.1994094,42.19004622,3.605551275,118.6970935,151.8551942
311,16.64331698,33.12099032,207.2920645,45.17742799,4.472135955,115.5724881,158.8584275
312,14.4222051,36.24913792,209.1936902,45.04442252,2.828427125,113.137085,171.1286066
313,16.64331698,28.60069929,211.1160818,43.10452412,5.385164807,108.1896483,172.0697533
314,20.61552813,27.01851217,213.1149924,43.10452412,7.071067812,108.3420509,173.0115603
315,24.41311123,32.80243893,217.3890522,39.20459157,11.3137085,101.6070864,166.0271062
316,25.23885893,24.41311123,220.2044505,36.34556369,14.4222051,102.5914226,170.3173508
317,25.61249695,27.58622845,229.1069619,36.34556369,15.62049935,102.7715914,172.1307642
318,29.68164416,23.2594067,238.2141893,36.34556369,15,98.84331035,175.0942603
319,29.73213749,29.20616373,241.0020747,45.39823785,13,101.9803903,181.0248602
320,30.41381265,27.78488798,240.7529854,43.56604182,14.76482306,101,183.1529416
321,32.55764119,20.24845673,242.5077318,41.77319715,17.88854382,98.27003612,184.1412501
322,33.24154028,28.3019434,250.0599928,47.67598976,15.13274595,101.2027668,191.9088325
323,32.80243893,27.29468813,255.0176464,1000,14.56021978,102.3914059,202.022276
324,43.829214,33.95585369,260.301748,1000,26.07680962,100.8811182,205.9951456
325,33.54101966,29.20616373,263.4274094,12.04159458,15.5241747,101.414989,215.5388596
326,35.51056181,26.92582404,267.8245694,12.04159458,14.31782106,98.48857802,216.9331694
327,38.41874542,26.57066051,269.5366394,11.66190379,17.72004515,95.56673061,219.1004336
328,42.05948169,24.51530134,274.3319158,1000,17.88854382,90.47098983,229.9152018
329,36.05551275,19.23538406,285.6746401,3.605551275,14.86606875,92.76313923,199.0401969
330,29.01723626,28.31960452,29.83286778,31.40063694,19.84943324,122.5765067,228.035085
331,29.61418579,35.84689666,39.3192065,41.19465985,24.20743687,132.3820229,238.0189068
332,23.08679276,38.91015292,47.26520919,51.0881591,26.57066051,141.876707,248.0020161
333,25,39.92492956,57.218878,60.13318551,31.78049716,149.7765002,256.0019531
334,59.00847397,39.56008089,63.19810124,64.07027392,35.73513677,153.7302833,260.0076922
335,26.57066051,34.92849839,73.33484847,70.06425622,38.83297568,159.6652749,272.0018382
336,25.49509757,33.24154028,75.16648189,70.00714249,42.57933771,163.3554407,275.0018182
337,24.20743687,29.15475947,77.1621669,71,38.05259518,165.3390456,277.001805
338,25.49509757,20,83.15046602,76.00657866,37.05401463,169.3074127,308.5611771
339,23.02172887,16.2788206,89.14033879,80.00624976,37,173.2772345,282.001773
340,37.21558813,16.2788206,89.14033879,76.00657866,36.49657518,175.26266,284
341,36.35931793,12.08304597,89.05054744,72.00694411,33.95585369,179.2344833,318.5121662
342,39.62322551,10.44030651,95.04735662,78,31.95309062,183.2075326,292.0017123
343,26.57066051,16.64331698,105.0047618,92.04890005,45.607017,197.1217898,361.001385
344,22.82542442,14.86606875,111.0045044,97.04638066,49.03060269,205.0780339,369
345,22.82542442,8.062257748,115.0391238,1000,49.24428901,211.047388,350.3655234
346,27.45906044,7.615773106,121.0371844,8.246211251,47.80167361,217.0184324,1000
347,22.6715681,9.433981132,127.0039369,15.13274595,50,222.9910312,20.61552813
348,22.47220505,5,139.0035971,1000,63.00793601,234.940418,14.86606875
349,33.13608305,22.82542442,159.9062225,25,69.07966416,256.6807355,26.57066051
350,37.85498646,18.43908891,169.6643746,31.30495168,72.80109889,264.5996977,54.70831747
351,83.48652586,18.38477631,183.7879213,1000,83.23460819,274.5050091,23.34523506
352,91.26883367,25.23885893,199.9049774,18.11077028,93.1933474,21.21320344,16.03121954
353,91.26883367,24.16609195,205.7036704,24.08318916,95.01578816,28.16025568,15.8113883
354,85.47514259,21.02379604,207.6968945,27.07397274,99.12618221,32.14031736,17.49285568
355,89.89994438,25.17935662,219.5130976,1000,110.4762418,44.10215414,26.2488095
356,35.4682957,20.88061302,219.5130976,1000,110.9098733,44.10215414,26.2488095
357,141.8238344,45.17742799,248.4713263,29.15475947,129.3406355,70.57619995,54.91812087
358,71.56814934,42.72001873,255.4094752,38.07886553,130.8166656,77.87810989,63.60031446
359,85.14693183,45.35416188,259.9423013,1000,138.4629914,83.67795409,70
360,87.55569656,59.53990259,269.8332819,7.615773106,148.1249473,91.44397192,70.45565982
361,105.0190459,70.09279564,285.2402496,1000,160.7980099,107.5639345,178.465683
362,103.0776406,73.54590403,289.1816038,1000,160.7980099,111.4001795,213.693706
363,99.689518,76.11832894,289.1816038,1000,163.5175832,110.440029,139.2012931
364,107.9351657,84.72307832,297.4054472,8,170.4963343,118.9621789,146.2395295
365,118.9495691,95.52486587,307.6003901,17.2626765,177.4063133,128.1600562,156.1569723
366,143.9618005,102.6157883,12.80624847,27.78488798,187.0240626,138.2353066,167.6305461
367,154.1200831,109.767937,17.20465053,1000,194,146.1095479,218.2154898
368,178.0365131,138.8848444,40.70626487,1000,212.2851855,171.5925406,203.8676041
369,236.1715478,128.082005,26.07680962,15.8113883,204.413796,160.6268969,236.2054191
370,160.3309078,137.2953022,32.24903099,16.2788206,210.4019962,166.5713061,210.8008539
371,188.5576835,181.6039647,46.64761516,6.32455532,227.1673392,182.9234813,189.1560203
372,234.7977853,193.6853118,51.88448708,11.66190379,237.6552124,193.6930561,198.5875122
373,240.1541172,199.0226118,53.66563146,9.433981132,245.5076374,198.9296358,204.1298606
374,252.8339376,210.7178208,68.02940541,18.43908891,256.2654873,211.3220291,216.4532282
375,212.2498528,284.397609,75.15317691,20.09975124,264.0473442,221.3865398,226.6384786
376,218.2338196,290.6630351,83.18653737,18.43908891,270.7655813,228.8689581,233.5487101
377,240.8754865,244.1003892,103.6194962,30.01666204,287.0888364,246.0508078,248.6966023
378,233.4652008,244.1823089,103.7689742,27.51363298,13.45362405,245.4159734,250.4915168
379,248.8473428,250.9123353,108.2589488,29.12043956,12.80624847,251.3205125,255.5660384
380,250.1399608,261.357992,119.2308685,34.525353,8,262.3928353,265.3243298
381,254.4032233,258.629078,115.6935608,30.2654919,11.40175425,259.6170256,263.250831
382,255.3311575,262.6823176,120.9338662,34.05877273,5,264.0776401,267.2002994
383,269.8184575,270.2961339,129.0774961,38.11823711,3.16227766,271.8602582,278.361276
384,259.6170256,259.9557655,118.1862936,26.17250466,16.76305461,261.696389,269.6015579
385,264.2460974,262.6823176,122.7721467,29.06888371,23.02172887,266.3080923,273.806501
386,261.4670151,270.7951255,127.2360012,31.57530681,16.64331698,273.3861738,280.4799458
387,261.4670151,268.8958906,125.399362,27.45906044,23.70653918,273.3861738,332.8257803
388,293.429719,282.0638226,140.943251,1000,13.03840481,285.6168763,343.9840113
389,12.80624847,295.7177709,152.2005256,10.81665383,5.099019514,1000,357.5611836
390,21.63330765,7.615773106,162.963186,18.86796226,6,1000,326.0567435
391,16.97056275,2.236067977,161.136588,14.86606875,2,7.280109889,325.207626
392,17.69180601,1,165.7105911,15.55634919,3.16227766,7.280109889,328.6091904
393,19.20937271,4.123105626,170.4699387,14.86606875,1.414213562,6.32455532,333.7364229
394,24.75883681,10,181.2401721,21.9317122,5.830951895,6.32455532,464.5696934
395,24.75883681,11.18033989,189.409609,22.627417,5.099019514,6.08276253,1000
396,24.75883681,12.20655562,196.1631974,1000,3.16227766,6.708203932,24.69817807
397,32.01562119,21.1896201,213.1384527,10.04987562,14.31782106,10.63014581,21.1896201
398,27.58622845,17.08800749,212.5088233,5,10,8.062257748,36.12478374
399,32.01562119,20.09975124,225.8583627,15.29705854,17.11724277,9.219544457,37.16180835
400,30.47950131,16,225.8583627,1000,11.18033989,6.08276253,37.16180835
401,22.82542442,10.19803903,227.7718156,1000,7.615773106,8.602325267,37.10795063
402,32.80243893,20.09975124,241.6298823,8.544003745,14.03566885,2,12.80624847
403,22.36067977,14.4222051,241.6298823,5.099019514,4.123105626,9.055385138,52.17278984
404,27.78488798,21.63330765,251.2866889,6.32455532,5.099019514,10,41.48493703
405,26,29.83286778,257.0933683,6.08276253,3.16227766,15.03329638,42.44997055
406,32.80243893,46.69047012,274.5632896,9.899494937,13.03840481,8.544003745,64.93843238
407,32.984845,38.07886553,6.32455532,3,5.656854249,18.11077028,57.218878
408,33.10589071,47.42362281,8.94427191,4.472135955,3.16227766,17,62.39390996
409,34.4818793,53.26349594,19.10497317,8.544003745,3.605551275,13,69.26037828
410,26.92582404,55.4616985,11.70469991,4.472135955,10.04987562,24.0208243,94.25497334
411,34.23448554,38.91015292,6,2.828427125,18.38477631,31.144823,111.8302285
412,30,45.18849411,10.77032961,0,18.02775638,30.01666204,121.0784869
413,30.06659276,59.46427499,17.88854382,4.123105626,13.60147051,28.01785145,130.0346108
414,33.28663395,57.42821606,15.23154621,6.32455532,29.01723626,41.10960958,132.2573249
415,36.23534186,63.56099433,19.31320792,8.544003745,31.01612484,43.28972164,133.7946187
416,47.70744177,56.22277119,21.54065923,24.73863375,47.16990566,59.41380311,123.8587906
417,58.89821729,49.25444142,17.80449381,26.68332813,53.33854141,64.07027392,129.5530779
418,62.42595614,51.2445119,23.34523506,35.35533906,61.13100686,69.02897942,106.606754
419,70.17834424,56.92099788,32.44996148,42.29657197,68.11754546,75.05997602,102.4890238
420,68.09552114,61.09828148,34.82814953,45.04442252,67.0298441,71,115.5508546
421,68.8839604,63.1585307,38.94868419,49,70.00714249,70.0285656,108.853112
422,65.36818798,67.11929678,38.89730068,50.03998401,64,66.12110102,101.9656805
423,69.63476143,60.37383539,34.13209633,50.35871325,64.49806199,65.12296062,100.7025322
424,65.21502894,59.93329626,34.13209633,48.25971405,62.39390996,62.07253821,81.49233093
425,63.03173804,57.70615219,28.65309756,1000,59.30430001,56.32051136,81.32035416
426,55.97320788,59.66573556,25.23885893,7.071067812,48.50773134,48.16637832,89.06739022
427,53.15072906,61.6116872,22.02271555,12.16552506,44.72135955,43.10452412,90.82400564
428,53.15072906,60.87692502,24.8394847,11.40175425,45.39823785,43.10452412,90.78546139
429,58.79625838,58.82176468,25.94224354,7,48.66210024,47.38143096,86.33075929
430,60.6052803,65.1459899,20.80865205,11.40175425,45.35416188,48.50773134,77.25283166
431,73,65.1459899,21.9317122,1000,52.49761899,67.26812024,80.49844719
432,65.73431372,71.19691005,30.41381265,45.17742799,32.64965543,65,151.1588568
433,60.80296045,81.84130986,46.40043103,1000,31.01612484,71.0070419,173.0115603
434,86.37708029,87.20665112,48.83646179,1000,47.07440918,92.02173656,179.7692966
435,57.48912941,98.00510191,45.17742799,14,67.68308504,115.0043477,176.7738668
436,70.88018059,93.81364506,40.19950248,40.04996879,95.70788891,146,193.8659331
437,68.00735254,85.90692638,42.05948169,60.20797289,82.37718131,173.0115603,182.1565261
438,78.91767863,76.00657866,46.04345773,76.32168761,102.420701,192.0650931,168.940818
439,84.11896338,65.4599114,53.81449619,99.50376877,118.2581921,216.1133962,160.3776792
440,82.46211251,61.52235366,59.46427499,110.0045454,116.1077086,228.035085,149.7230777
441,90.55385138,60.21627687,63.65532185,119.0672079,116.7261753,239.0188277,132.8533026
442,96.20810777,51.623638,68.11754546,125.09996,99.2018145,247.008097,158.9119253
443,102.1763182,42.44997055,72.80109889,133.1352696,108.6692229,256.0078124,137.7679208
444,111.2115102,44.59820624,76.02631123,141.1736519,115.6935608,265.0075471,134.9740716
445,119.2811804,42.54409477,80.99382693,148.2160585,119.5700631,278.0071942,127.4754878
446,139.3161871,46.81879964,102.6498904,1000,125.7815567,308.4687991,138.2244551
